40.45452349201382, -3.7354910373687744
40.45418061158783, -3.7358450889587402
40.45265395607256, -3.7356841564178467
40.4524416910619, -3.735566139221191
40.452123292288675, -3.735126256942749
40.4521069641058, -3.7343108654022212
40.452253917608914, -3.7336349487304683
40.45232739423995, -3.7331843376159664
40.45231106610667, -3.7327229976654053
40.45211512819772, -3.732326030731201
40.45168242995823, -3.7321329116821285
40.45176407134878, -3.7316393852233882
40.45227840982819, -3.731757402420044
40.45238454267523, -3.7306416034698486
40.45191918971747, -3.7305128574371333
40.45187836912884, -3.7296223640441895
40.45260497189886, -3.7298476696014404
40.453151959811805, -3.7301909923553467
40.45370710717075, -3.7305772304534917
40.454547983405874, -3.730834722518921
40.45573172337843, -3.7310063838958736
40.455307212131494, -3.731628656387329
40.45498066319338, -3.7321436405181885
40.45465411266823, -3.7331950664520264
40.45462145752845, -3.7343108654022212
40.45452349201382, -3.7354910373687744
