40.45076803960802, -3.739171028137207
40.449004537368154, -3.7360811233520503
40.44629387888344, -3.7336778640747066
40.44181942030455, -3.7296867370605464
40.44253796657429, -3.722219467163086
40.446195901228386, -3.7229490280151363
40.44678376501633, -3.724536895751953
40.44848200929891, -3.724880218505859
40.450082238680295, -3.7241506576538086
40.452008994925194, -3.725566864013672
40.4540989731333, -3.7276268005371094
40.4540989731333, -3.7309741973876953 
40.45354382901185, -3.7356090545654292 
40.45076803960802, -3.739171028137207
