40.401601252718, -3.76470565795898
40.411012694300, -3.74650955200195
40.415064437473, -3.74565124511718
40.417547643348, -3.74118804931640
40.416894177003, -3.73638153076171
40.416240704343, -3.73414993286132
40.419115936683, -3.72985839843750
40.425780775492, -3.73432159423828
40.433620916899, -3.74067306518554
40.444856858961, -3.74393463134765
40.450866010597, -3.74839782714843
40.450082238680, -3.75869750976562
40.447992135544, -3.76762390136718
40.443027880081, -3.77174377441406
40.440153669866, -3.77706527709960
40.436234094255, -3.78135681152343
40.430615637389, -3.77895355224609
40.421468308133, -3.77998352050781
40.415848617650, -3.77998352050781
40.405522846638, -3.77723693847656
40.400163277704, -3.77243041992187
40.401601252718, -3.76470565795898
